5287: 3.600382, 2.768365 avg, 0.001000 rate, 13.307358 seconds, 338368 images
5288: 2.763703, 2.767899 avg, 0.001000 rate, 13.370943 seconds, 338432 images
5289: 3.201639, 2.811273 avg, 0.001000 rate, 13.338794 seconds, 338496 images
5290: 3.943871, 2.924532 avg, 0.001000 rate, 13.298187 seconds, 338560 images
5291: 2.831579, 2.915237 avg, 0.001000 rate, 6.465394 seconds, 338624 images
5292: 2.227187, 2.846432 avg, 0.001000 rate, 6.731263 seconds, 338688 images
5293: 1.726827, 2.734472 avg, 0.001000 rate, 6.727720 seconds, 338752 images
5294: 2.889735, 2.749998 avg, 0.001000 rate, 6.735407 seconds, 338816 images
5295: 2.905236, 2.765522 avg, 0.001000 rate, 6.747767 seconds, 338880 images
5296: 2.385236, 2.727493 avg, 0.001000 rate, 6.762765 seconds, 338944 images
5297: 1.418738, 2.596617 avg, 0.001000 rate, 6.730150 seconds, 339008 images
5298: 1.751324, 2.512088 avg, 0.001000 rate, 6.727928 seconds, 339072 images
5299: 1.883701, 2.449249 avg, 0.001000 rate, 6.753458 seconds, 339136 images
5300: 1.911488, 2.395473 avg, 0.001000 rate, 6.742303 seconds, 339200 images
5301: 4.009185, 2.556844 avg, 0.001000 rate, 13.604774 seconds, 339264 images
5302: 3.471411, 2.648301 avg, 0.001000 rate, 14.110678 seconds, 339328 images
5303: 3.799622, 2.763433 avg, 0.001000 rate, 14.186345 seconds, 339392 images
5304: 3.596406, 2.846730 avg, 0.001000 rate, 14.185957 seconds, 339456 images
5305: 4.303196, 2.992377 avg, 0.001000 rate, 14.137621 seconds, 339520 images
5306: 4.641579, 3.157297 avg, 0.001000 rate, 14.147837 seconds, 339584 images
5307: 3.462834, 3.187851 avg, 0.001000 rate, 14.104546 seconds, 339648 images
5308: 3.358133, 3.204879 avg, 0.001000 rate, 14.102626 seconds, 339712 images
5309: 4.003716, 3.284763 avg, 0.001000 rate, 14.130546 seconds, 339776 images
5310: 4.689121, 3.425199 avg, 0.001000 rate, 14.161446 seconds, 339840 images
5311: 3.177656, 3.400444 avg, 0.001000 rate, 9.395398 seconds, 339904 images
5312: 3.256118, 3.386012 avg, 0.001000 rate, 9.739780 seconds, 339968 images
5313: 2.667513, 3.314162 avg, 0.001000 rate, 9.748343 seconds, 340032 images
5314: 2.230844, 3.205830 avg, 0.001000 rate, 9.749963 seconds, 340096 images
5315: 2.109374, 3.096184 avg, 0.001000 rate, 9.734918 seconds, 340160 images
5316: 2.380510, 3.024617 avg, 0.001000 rate, 9.761529 seconds, 340224 images
5317: 2.643929, 2.986548 avg, 0.001000 rate, 9.794062 seconds, 340288 images
5318: 2.434518, 2.931345 avg, 0.001000 rate, 9.737859 seconds, 340352 images
5319: 2.762689, 2.914479 avg, 0.001000 rate, 9.810639 seconds, 340416 images
5320: 1.928532, 2.815885 avg, 0.001000 rate, 9.777168 seconds, 340480 images
5321: 3.517045, 2.886001 avg, 0.001000 rate, 4.660252 seconds, 340544 images
5322: 3.347336, 2.932134 avg, 0.001000 rate, 4.864906 seconds, 340608 images
5323: 2.481127, 2.887034 avg, 0.001000 rate, 4.861952 seconds, 340672 images
5324: 2.911632, 2.889493 avg, 0.001000 rate, 4.858172 seconds, 340736 images
5325: 2.320638, 2.832608 avg, 0.001000 rate, 4.858834 seconds, 340800 images
5326: 2.521502, 2.801497 avg, 0.001000 rate, 4.857559 seconds, 340864 images
5327: 2.463922, 2.767740 avg, 0.001000 rate, 4.861271 seconds, 340928 images
5328: 2.367330, 2.727699 avg, 0.001000 rate, 4.860008 seconds, 340992 images
5329: 2.006885, 2.655617 avg, 0.001000 rate, 4.858342 seconds, 341056 images
5330: 2.495315, 2.639587 avg, 0.001000 rate, 4.859108 seconds, 341120 images
5331: 1.964568, 2.572085 avg, 0.001000 rate, 6.500187 seconds, 341184 images
5332: 1.719689, 2.486845 avg, 0.001000 rate, 6.759063 seconds, 341248 images
5333: 2.793545, 2.517515 avg, 0.001000 rate, 6.758681 seconds, 341312 images
5334: 1.828966, 2.448660 avg, 0.001000 rate, 6.772642 seconds, 341376 images
5335: 2.311566, 2.434951 avg, 0.001000 rate, 6.783568 seconds, 341440 images
5336: 1.853966, 2.376852 avg, 0.001000 rate, 6.762905 seconds, 341504 images
5337: 2.350212, 2.374188 avg, 0.001000 rate, 6.771910 seconds, 341568 images
5338: 2.357339, 2.372503 avg, 0.001000 rate, 6.764738 seconds, 341632 images
5339: 1.667869, 2.302040 avg, 0.001000 rate, 6.769729 seconds, 341696 images
5340: 2.079548, 2.279791 avg, 0.001000 rate, 6.761236 seconds, 341760 images
5341: 2.788776, 2.330689 avg, 0.001000 rate, 6.520045 seconds, 341824 images
5342: 1.489959, 2.246616 avg, 0.001000 rate, 6.758725 seconds, 341888 images
5343: 1.876720, 2.209626 avg, 0.001000 rate, 6.788344 seconds, 341952 images
5344: 1.704723, 2.159136 avg, 0.001000 rate, 6.783482 seconds, 342016 images
5345: 1.948626, 2.138085 avg, 0.001000 rate, 6.784908 seconds, 342080 images
5346: 1.407929, 2.065069 avg, 0.001000 rate, 6.802147 seconds, 342144 images
5347: 1.552692, 2.013832 avg, 0.001000 rate, 6.836156 seconds, 342208 images
5348: 1.741074, 1.986556 avg, 0.001000 rate, 6.788224 seconds, 342272 images
5349: 2.092278, 1.997128 avg, 0.001000 rate, 6.814213 seconds, 342336 images
5350: 1.981286, 1.995544 avg, 0.001000 rate, 6.781997 seconds, 342400 images
5351: 2.311521, 2.027142 avg, 0.001000 rate, 6.615214 seconds, 342464 images
5352: 2.062149, 2.030642 avg, 0.001000 rate, 6.774312 seconds, 342528 images
5353: 2.200763, 2.047654 avg, 0.001000 rate, 6.785310 seconds, 342592 images
5354: 1.958983, 2.038787 avg, 0.001000 rate, 6.760607 seconds, 342656 images
5355: 1.981349, 2.033043 avg, 0.001000 rate, 6.751359 seconds, 342720 images
5356: 2.037982, 2.033537 avg, 0.001000 rate, 6.754583 seconds, 342784 images
5357: 2.148099, 2.044994 avg, 0.001000 rate, 6.774487 seconds, 342848 images
5358: 1.823366, 2.022831 avg, 0.001000 rate, 6.759092 seconds, 342912 images
5359: 1.866684, 2.007216 avg, 0.001000 rate, 6.760234 seconds, 342976 images
5360: 1.805551, 1.987049 avg, 0.001000 rate, 6.775707 seconds, 343040 images
5361: 3.990838, 2.187428 avg, 0.001000 rate, 12.855200 seconds, 343104 images
5362: 3.754584, 2.344144 avg, 0.001000 rate, 13.365034 seconds, 343168 images
5363: 2.951817, 2.404911 avg, 0.001000 rate, 13.417684 seconds, 343232 images
5364: 2.711879, 2.435608 avg, 0.001000 rate, 13.375949 seconds, 343296 images
5365: 3.567283, 2.548775 avg, 0.001000 rate, 13.381931 seconds, 343360 images
5366: 3.632282, 2.657126 avg, 0.001000 rate, 13.379689 seconds, 343424 images
5367: 3.358468, 2.727260 avg, 0.001000 rate, 13.325754 seconds, 343488 images
5368: 3.600148, 2.814549 avg, 0.001000 rate, 13.329537 seconds, 343552 images
5369: 3.416168, 2.874711 avg, 0.001000 rate, 13.339639 seconds, 343616 images
5370: 4.168383, 3.004078 avg, 0.001000 rate, 13.335681 seconds, 343680 images
5371: 3.046657, 3.008336 avg, 0.001000 rate, 9.966426 seconds, 343744 images
5372: 2.891081, 2.996611 avg, 0.001000 rate, 10.379040 seconds, 343808 images
5373: 3.288013, 3.025751 avg, 0.001000 rate, 10.370149 seconds, 343872 images
5374: 2.968527, 3.020029 avg, 0.001000 rate, 10.348531 seconds, 343936 images
5375: 2.219163, 2.939942 avg, 0.001000 rate, 10.412639 seconds, 344000 images
5376: 2.582519, 2.904200 avg, 0.001000 rate, 10.628272 seconds, 344064 images
5377: 2.647143, 2.878494 avg, 0.001000 rate, 10.385516 seconds, 344128 images
5378: 2.753633, 2.866008 avg, 0.001000 rate, 10.405153 seconds, 344192 images
5379: 3.512661, 2.930673 avg, 0.001000 rate, 10.467208 seconds, 344256 images
5380: 2.350595, 2.872665 avg, 0.001000 rate, 10.544490 seconds, 344320 images
5381: 3.455646, 2.930964 avg, 0.001000 rate, 5.472105 seconds, 344384 images
5382: 3.339762, 2.971843 avg, 0.001000 rate, 5.653763 seconds, 344448 images
5383: 1.521780, 2.826837 avg, 0.001000 rate, 5.663764 seconds, 344512 images
5384: 1.916172, 2.735770 avg, 0.001000 rate, 5.666756 seconds, 344576 images
5385: 1.733389, 2.635532 avg, 0.001000 rate, 5.665448 seconds, 344640 images
5386: 2.622504, 2.634230 avg, 0.001000 rate, 5.652191 seconds, 344704 images
5387: 2.508843, 2.621691 avg, 0.001000 rate, 5.668972 seconds, 344768 images
5388: 2.198376, 2.579360 avg, 0.001000 rate, 5.637321 seconds, 344832 images
5389: 2.008719, 2.522295 avg, 0.001000 rate, 5.636611 seconds, 344896 images
5390: 1.874329, 2.457499 avg, 0.001000 rate, 5.640481 seconds, 344960 images
5391: 2.778031, 2.489552 avg, 0.001000 rate, 4.654110 seconds, 345024 images
5392: 2.615839, 2.502181 avg, 0.001000 rate, 4.862685 seconds, 345088 images
5393: 1.840496, 2.436012 avg, 0.001000 rate, 4.860849 seconds, 345152 images
5394: 2.199781, 2.412389 avg, 0.001000 rate, 4.857407 seconds, 345216 images
5395: 2.290832, 2.400234 avg, 0.001000 rate, 4.858205 seconds, 345280 images
5396: 2.383481, 2.398558 avg, 0.001000 rate, 4.859645 seconds, 345344 images
5397: 2.621006, 2.420803 avg, 0.001000 rate, 4.873667 seconds, 345408 images
5398: 1.255929, 2.304316 avg, 0.001000 rate, 4.861536 seconds, 345472 images
5399: 1.780120, 2.251896 avg, 0.001000 rate, 4.856856 seconds, 345536 images
5400: 2.219515, 2.248658 avg, 0.001000 rate, 4.871744 seconds, 345600 images
5401: 5.477491, 2.571541 avg, 0.001000 rate, 13.662696 seconds, 345664 images
5402: 4.224470, 2.736834 avg, 0.001000 rate, 14.184418 seconds, 345728 images
5403: 4.216397, 2.884790 avg, 0.001000 rate, 14.097221 seconds, 345792 images
5404: 4.709446, 3.067256 avg, 0.001000 rate, 14.206368 seconds, 345856 images
5405: 5.397810, 3.300311 avg, 0.001000 rate, 14.131357 seconds, 345920 images
5406: 6.016464, 3.571927 avg, 0.001000 rate, 14.247941 seconds, 345984 images
5407: 4.503879, 3.665122 avg, 0.001000 rate, 14.181865 seconds, 346048 images
5408: 4.003697, 3.698979 avg, 0.001000 rate, 14.155794 seconds, 346112 images
5409: 4.535316, 3.782613 avg, 0.001000 rate, 14.169125 seconds, 346176 images
5410: 4.535144, 3.857866 avg, 0.001000 rate, 14.187178 seconds, 346240 images
5411: 3.170104, 3.789090 avg, 0.001000 rate, 8.240110 seconds, 346304 images
5412: 2.819953, 3.692176 avg, 0.001000 rate, 8.565314 seconds, 346368 images
5413: 2.033444, 3.526303 avg, 0.001000 rate, 8.563215 seconds, 346432 images
5414: 2.667143, 3.440387 avg, 0.001000 rate, 8.587459 seconds, 346496 images
5415: 2.230604, 3.319409 avg, 0.001000 rate, 8.612147 seconds, 346560 images
5416: 1.399064, 3.127374 avg, 0.001000 rate, 8.573731 seconds, 346624 images
5417: 1.858678, 3.000504 avg, 0.001000 rate, 8.567526 seconds, 346688 images
5418: 2.076204, 2.908074 avg, 0.001000 rate, 8.564390 seconds, 346752 images
5419: 2.331683, 2.850435 avg, 0.001000 rate, 8.578647 seconds, 346816 images
5420: 1.409157, 2.706307 avg, 0.001000 rate, 8.558540 seconds, 346880 images
5421: 2.946723, 2.730349 avg, 0.001000 rate, 9.925280 seconds, 346944 images
5422: 1.751412, 2.632455 avg, 0.001000 rate, 10.348820 seconds, 347008 images
5423: 2.994139, 2.668624 avg, 0.001000 rate, 10.311727 seconds, 347072 images
5424: 2.033683, 2.605130 avg, 0.001000 rate, 10.340212 seconds, 347136 images
5425: 3.142624, 2.658879 avg, 0.001000 rate, 10.383508 seconds, 347200 images
5426: 3.350568, 2.728048 avg, 0.001000 rate, 10.386614 seconds, 347264 images
5427: 2.613880, 2.716631 avg, 0.001000 rate, 10.385126 seconds, 347328 images
5428: 3.027526, 2.747721 avg, 0.001000 rate, 10.317318 seconds, 347392 images
5429: 3.435337, 2.816482 avg, 0.001000 rate, 10.381899 seconds, 347456 images
5430: 3.108879, 2.845722 avg, 0.001000 rate, 10.408744 seconds, 347520 images
5431: 4.551731, 3.016323 avg, 0.001000 rate, 13.560922 seconds, 347584 images
5432: 4.737054, 3.188396 avg, 0.001000 rate, 14.148779 seconds, 347648 images
5433: 3.750912, 3.244648 avg, 0.001000 rate, 14.095249 seconds, 347712 images
5434: 3.568588, 3.277041 avg, 0.001000 rate, 14.149404 seconds, 347776 images
5435: 4.008209, 3.350158 avg, 0.001000 rate, 14.111783 seconds, 347840 images
5436: 3.819978, 3.397140 avg, 0.001000 rate, 14.101795 seconds, 347904 images
5437: 4.209560, 3.478382 avg, 0.001000 rate, 14.165238 seconds, 347968 images
5438: 3.627901, 3.493334 avg, 0.001000 rate, 14.161265 seconds, 348032 images
5439: 4.407271, 3.584728 avg, 0.001000 rate, 14.158624 seconds, 348096 images
5440: 4.708842, 3.697139 avg, 0.001000 rate, 14.126128 seconds, 348160 images
5441: 2.603308, 3.587756 avg, 0.001000 rate, 8.286879 seconds, 348224 images
5442: 2.077137, 3.436694 avg, 0.001000 rate, 8.587604 seconds, 348288 images
5443: 2.222368, 3.315262 avg, 0.001000 rate, 8.557044 seconds, 348352 images
5444: 3.274081, 3.311144 avg, 0.001000 rate, 8.568832 seconds, 348416 images
5445: 2.779440, 3.257973 avg, 0.001000 rate, 8.557271 seconds, 348480 images
5446: 1.981297, 3.130306 avg, 0.001000 rate, 8.582749 seconds, 348544 images
5447: 2.171319, 3.034407 avg, 0.001000 rate, 8.547385 seconds, 348608 images
5448: 1.870652, 2.918032 avg, 0.001000 rate, 8.546558 seconds, 348672 images
5449: 1.734462, 2.799675 avg, 0.001000 rate, 8.568548 seconds, 348736 images
5450: 1.508423, 2.670550 avg, 0.001000 rate, 8.600653 seconds, 348800 images
5451: 2.555843, 2.659079 avg, 0.001000 rate, 9.932157 seconds, 348864 images
5452: 2.563218, 2.649493 avg, 0.001000 rate, 10.383640 seconds, 348928 images
5453: 2.194119, 2.603956 avg, 0.001000 rate, 10.374896 seconds, 348992 images
5454: 2.812586, 2.624819 avg, 0.001000 rate, 10.359271 seconds, 349056 images
5455: 2.031026, 2.565439 avg, 0.001000 rate, 10.352712 seconds, 349120 images
5456: 2.969340, 2.605829 avg, 0.001000 rate, 10.368391 seconds, 349184 images
5457: 1.662270, 2.511473 avg, 0.001000 rate, 10.347868 seconds, 349248 images
5458: 3.262328, 2.586559 avg, 0.001000 rate, 10.319179 seconds, 349312 images
5459: 2.895848, 2.617488 avg, 0.001000 rate, 10.356665 seconds, 349376 images
5460: 3.379512, 2.693690 avg, 0.001000 rate, 10.351021 seconds, 349440 images
5461: 5.715244, 2.995846 avg, 0.001000 rate, 15.180710 seconds, 349504 images
5462: 4.082508, 3.104512 avg, 0.001000 rate, 15.726262 seconds, 349568 images
5463: 4.013349, 3.195395 avg, 0.001000 rate, 15.792014 seconds, 349632 images
5464: 4.077637, 3.283620 avg, 0.001000 rate, 15.726270 seconds, 349696 images
5465: 4.464922, 3.401750 avg, 0.001000 rate, 15.779867 seconds, 349760 images
5466: 3.789382, 3.440513 avg, 0.001000 rate, 15.702065 seconds, 349824 images
5467: 4.881095, 3.584571 avg, 0.001000 rate, 15.765287 seconds, 349888 images
5468: 5.570018, 3.783116 avg, 0.001000 rate, 15.790569 seconds, 349952 images
5469: 6.068688, 4.011673 avg, 0.001000 rate, 15.712354 seconds, 350016 images
5470: 5.142926, 4.124799 avg, 0.001000 rate, 15.745268 seconds, 350080 images
5471: 3.770175, 4.089336 avg, 0.001000 rate, 9.347282 seconds, 350144 images
5472: 2.581538, 3.938557 avg, 0.001000 rate, 9.806713 seconds, 350208 images
5473: 2.005023, 3.745203 avg, 0.001000 rate, 9.771213 seconds, 350272 images
5474: 2.059389, 3.576622 avg, 0.001000 rate, 9.763573 seconds, 350336 images
5475: 2.965776, 3.515537 avg, 0.001000 rate, 9.730335 seconds, 350400 images
5476: 3.035304, 3.467514 avg, 0.001000 rate, 9.785640 seconds, 350464 images
5477: 2.746561, 3.395419 avg, 0.001000 rate, 9.791890 seconds, 350528 images
5478: 2.227526, 3.278630 avg, 0.001000 rate, 9.830093 seconds, 350592 images
5479: 2.673644, 3.218131 avg, 0.001000 rate, 9.767234 seconds, 350656 images
5480: 2.987844, 3.195102 avg, 0.001000 rate, 9.820134 seconds, 350720 images
5481: 3.284530, 3.204045 avg, 0.001000 rate, 6.457315 seconds, 350784 images
5482: 1.955832, 3.079224 avg, 0.001000 rate, 6.727512 seconds, 350848 images
5483: 2.498895, 3.021191 avg, 0.001000 rate, 6.745553 seconds, 350912 images
5484: 1.927093, 2.911781 avg, 0.001000 rate, 6.744742 seconds, 350976 images
5485: 2.940468, 2.914650 avg, 0.001000 rate, 6.770354 seconds, 351040 images
5486: 2.022813, 2.825466 avg, 0.001000 rate, 6.758927 seconds, 351104 images
5487: 1.690591, 2.711979 avg, 0.001000 rate, 6.734164 seconds, 351168 images
5488: 2.267151, 2.667496 avg, 0.001000 rate, 6.748624 seconds, 351232 images
5489: 1.830597, 2.583806 avg, 0.001000 rate, 6.727416 seconds, 351296 images
5490: 1.963482, 2.521774 avg, 0.001000 rate, 6.788246 seconds, 351360 images
5491: 4.067508, 2.676347 avg, 0.001000 rate, 15.114294 seconds, 351424 images
5492: 4.474368, 2.856149 avg, 0.001000 rate, 15.678820 seconds, 351488 images
5493: 2.969623, 2.867496 avg, 0.001000 rate, 15.696921 seconds, 351552 images
5494: 4.216140, 3.002361 avg, 0.001000 rate, 15.787610 seconds, 351616 images
5495: 4.392363, 3.141361 avg, 0.001000 rate, 15.780200 seconds, 351680 images
5496: 4.810396, 3.308264 avg, 0.001000 rate, 15.721859 seconds, 351744 images
5497: 5.506339, 3.528072 avg, 0.001000 rate, 15.777549 seconds, 351808 images
5498: 5.198567, 3.695122 avg, 0.001000 rate, 15.730850 seconds, 351872 images
5499: 5.972778, 3.922887 avg, 0.001000 rate, 15.657759 seconds, 351936 images
5500: 2.812649, 3.811863 avg, 0.001000 rate, 15.722119 seconds, 352000 images
5501: 3.231113, 3.753788 avg, 0.001000 rate, 4.650467 seconds, 352064 images
5502: 4.155532, 3.793962 avg, 0.001000 rate, 4.855935 seconds, 352128 images
5503: 2.148214, 3.629388 avg, 0.001000 rate, 4.852691 seconds, 352192 images
5504: 2.894224, 3.555871 avg, 0.001000 rate, 4.871987 seconds, 352256 images
5505: 2.546219, 3.454906 avg, 0.001000 rate, 4.862584 seconds, 352320 images
5506: 4.542677, 3.563683 avg, 0.001000 rate, 4.857331 seconds, 352384 images
5507: 3.409482, 3.548263 avg, 0.001000 rate, 4.854669 seconds, 352448 images
5508: 2.380907, 3.431527 avg, 0.001000 rate, 4.853537 seconds, 352512 images
5509: 1.747534, 3.263128 avg, 0.001000 rate, 4.852519 seconds, 352576 images
5510: 1.708291, 3.107644 avg, 0.001000 rate, 4.855942 seconds, 352640 images
5511: 2.118855, 3.008765 avg, 0.001000 rate, 4.651243 seconds, 352704 images
5512: 2.384107, 2.946300 avg, 0.001000 rate, 4.848799 seconds, 352768 images
5513: 2.809605, 2.932630 avg, 0.001000 rate, 4.848973 seconds, 352832 images
5514: 2.283659, 2.867733 avg, 0.001000 rate, 4.844452 seconds, 352896 images
5515: 2.372570, 2.818217 avg, 0.001000 rate, 4.843649 seconds, 352960 images
5516: 2.120957, 2.748491 avg, 0.001000 rate, 4.848110 seconds, 353024 images
5517: 2.163160, 2.689957 avg, 0.001000 rate, 4.846710 seconds, 353088 images
5518: 3.442274, 2.765189 avg, 0.001000 rate, 4.847261 seconds, 353152 images
5519: 2.209041, 2.709574 avg, 0.001000 rate, 4.845276 seconds, 353216 images
5520: 2.140764, 2.652694 avg, 0.001000 rate, 4.847117 seconds, 353280 images
5521: 5.265366, 2.913961 avg, 0.001000 rate, 9.974732 seconds, 353344 images
5522: 3.792911, 3.001856 avg, 0.001000 rate, 10.317528 seconds, 353408 images
5523: 2.881320, 2.989802 avg, 0.001000 rate, 10.290920 seconds, 353472 images
5524: 3.252297, 3.016052 avg, 0.001000 rate, 10.320374 seconds, 353536 images
5525: 4.292543, 3.143701 avg, 0.001000 rate, 10.317575 seconds, 353600 images
5526: 4.758451, 3.305176 avg, 0.001000 rate, 10.320789 seconds, 353664 images
5527: 3.863491, 3.361007 avg, 0.001000 rate, 10.331344 seconds, 353728 images
5528: 3.260695, 3.350976 avg, 0.001000 rate, 10.350690 seconds, 353792 images
5529: 3.443124, 3.360191 avg, 0.001000 rate, 10.311160 seconds, 353856 images
5530: 3.276866, 3.351858 avg, 0.001000 rate, 10.391352 seconds, 353920 images
5531: 4.273416, 3.444014 avg, 0.001000 rate, 13.598407 seconds, 353984 images
5532: 3.933794, 3.492992 avg, 0.001000 rate, 14.151406 seconds, 354048 images
5533: 4.688821, 3.612575 avg, 0.001000 rate, 14.150107 seconds, 354112 images
5534: 4.081065, 3.659424 avg, 0.001000 rate, 14.165960 seconds, 354176 images
5535: 3.771143, 3.670596 avg, 0.001000 rate, 14.198762 seconds, 354240 images
5536: 3.532462, 3.656783 avg, 0.001000 rate, 14.172071 seconds, 354304 images
5537: 4.508511, 3.741956 avg, 0.001000 rate, 14.147346 seconds, 354368 images
5538: 4.649747, 3.832735 avg, 0.001000 rate, 14.111999 seconds, 354432 images
5539: 4.537852, 3.903246 avg, 0.001000 rate, 14.180532 seconds, 354496 images
5540: 3.577543, 3.870676 avg, 0.001000 rate, 14.154924 seconds, 354560 images
5541: 4.194938, 3.903102 avg, 0.001000 rate, 15.192108 seconds, 354624 images
5542: 4.521611, 3.964953 avg, 0.001000 rate, 15.698732 seconds, 354688 images
5543: 4.897541, 4.058212 avg, 0.001000 rate, 15.705094 seconds, 354752 images
5544: 4.714587, 4.123849 avg, 0.001000 rate, 15.698665 seconds, 354816 images
5545: 5.817974, 4.293262 avg, 0.001000 rate, 15.738102 seconds, 354880 images
5546: 3.620981, 4.226034 avg, 0.001000 rate, 15.705975 seconds, 354944 images
5547: 3.946736, 4.198104 avg, 0.001000 rate, 15.690610 seconds, 355008 images
5548: 4.686709, 4.246964 avg, 0.001000 rate, 15.698428 seconds, 355072 images
5549: 4.280033, 4.250271 avg, 0.001000 rate, 15.705652 seconds, 355136 images
5550: 3.942401, 4.219484 avg, 0.001000 rate, 15.725304 seconds, 355200 images
5551: 4.581998, 4.255736 avg, 0.001000 rate, 9.895006 seconds, 355264 images
5552: 3.943670, 4.224529 avg, 0.001000 rate, 10.352570 seconds, 355328 images
5553: 3.084892, 4.110566 avg, 0.001000 rate, 10.334840 seconds, 355392 images
5554: 2.966000, 3.996109 avg, 0.001000 rate, 10.352808 seconds, 355456 images
5555: 2.669431, 3.863441 avg, 0.001000 rate, 10.303101 seconds, 355520 images
5556: 2.822683, 3.759366 avg, 0.001000 rate, 10.333067 seconds, 355584 images
5557: 2.969097, 3.680339 avg, 0.001000 rate, 10.312932 seconds, 355648 images
5558: 2.175482, 3.529853 avg, 0.001000 rate, 10.317130 seconds, 355712 images
5559: 2.085974, 3.385465 avg, 0.001000 rate, 10.286148 seconds, 355776 images
5560: 3.204616, 3.367380 avg, 0.001000 rate, 10.293353 seconds, 355840 images
5561: 3.518703, 3.382512 avg, 0.001000 rate, 15.149451 seconds, 355904 images
5562: 4.089216, 3.453183 avg, 0.001000 rate, 15.777828 seconds, 355968 images
5563: 3.974249, 3.505289 avg, 0.001000 rate, 15.705736 seconds, 356032 images
5564: 4.422019, 3.596962 avg, 0.001000 rate, 15.738029 seconds, 356096 images
5565: 5.061650, 3.743431 avg, 0.001000 rate, 15.708565 seconds, 356160 images
5566: 4.988697, 3.867958 avg, 0.001000 rate, 15.655950 seconds, 356224 images
5567: 5.035743, 3.984736 avg, 0.001000 rate, 15.689920 seconds, 356288 images
5568: 4.242573, 4.010520 avg, 0.001000 rate, 15.759113 seconds, 356352 images
5569: 5.934844, 4.202952 avg, 0.001000 rate, 15.701807 seconds, 356416 images
5570: 4.021234, 4.184781 avg, 0.001000 rate, 15.706075 seconds, 356480 images
5571: 3.407788, 4.107081 avg, 0.001000 rate, 9.352241 seconds, 356544 images
5572: 3.376992, 4.034072 avg, 0.001000 rate, 9.749281 seconds, 356608 images
5573: 2.421188, 3.872784 avg, 0.001000 rate, 9.804368 seconds, 356672 images
5574: 2.964734, 3.781979 avg, 0.001000 rate, 9.765765 seconds, 356736 images
5575: 2.356647, 3.639446 avg, 0.001000 rate, 9.748338 seconds, 356800 images
5576: 1.990383, 3.474540 avg, 0.001000 rate, 9.778206 seconds, 356864 images
5577: 2.188992, 3.345985 avg, 0.001000 rate, 9.782698 seconds, 356928 images
5578: 2.247187, 3.236105 avg, 0.001000 rate, 9.770235 seconds, 356992 images
5579: 2.174170, 3.129911 avg, 0.001000 rate, 9.774613 seconds, 357056 images
5580: 2.139961, 3.030916 avg, 0.001000 rate, 9.811148 seconds, 357120 images
5581: 2.720320, 2.999857 avg, 0.001000 rate, 9.366830 seconds, 357184 images
5582: 2.122969, 2.912168 avg, 0.001000 rate, 9.774886 seconds, 357248 images
5583: 1.973463, 2.818298 avg, 0.001000 rate, 9.757077 seconds, 357312 images
5584: 3.067652, 2.843233 avg, 0.001000 rate, 9.762300 seconds, 357376 images
5585: 2.313366, 2.790246 avg, 0.001000 rate, 9.766640 seconds, 357440 images
5586: 2.217818, 2.733004 avg, 0.001000 rate, 9.747695 seconds, 357504 images
5587: 2.471440, 2.706847 avg, 0.001000 rate, 9.765745 seconds, 357568 images
5588: 3.196069, 2.755769 avg, 0.001000 rate, 9.769871 seconds, 357632 images
5589: 2.656832, 2.745876 avg, 0.001000 rate, 9.806547 seconds, 357696 images
5590: 2.825854, 2.753874 avg, 0.001000 rate, 9.775780 seconds, 357760 images
5591: 3.510042, 2.829490 avg, 0.001000 rate, 13.707729 seconds, 357824 images
5592: 3.378896, 2.884431 avg, 0.001000 rate, 14.260612 seconds, 357888 images
5593: 3.049650, 2.900953 avg, 0.001000 rate, 14.242579 seconds, 357952 images
5594: 3.872626, 2.998120 avg, 0.001000 rate, 14.298591 seconds, 358016 images
5595: 3.455328, 3.043841 avg, 0.001000 rate, 14.292655 seconds, 358080 images
5596: 3.716288, 3.111086 avg, 0.001000 rate, 14.328461 seconds, 358144 images
5597: 3.509776, 3.150955 avg, 0.001000 rate, 14.370244 seconds, 358208 images
5598: 3.425590, 3.178418 avg, 0.001000 rate, 14.186164 seconds, 358272 images
5599: 4.143736, 3.274950 avg, 0.001000 rate, 14.339458 seconds, 358336 images
5600: 3.825160, 3.329971 avg, 0.001000 rate, 14.145745 seconds, 358400 images
5601: 2.722897, 3.269264 avg, 0.001000 rate, 7.593727 seconds, 358464 images
5602: 2.310470, 3.173384 avg, 0.001000 rate, 7.959048 seconds, 358528 images
5603: 2.571843, 3.113230 avg, 0.001000 rate, 7.915144 seconds, 358592 images
5604: 2.659900, 3.067897 avg, 0.001000 rate, 7.926423 seconds, 358656 images
5605: 1.886479, 2.949755 avg, 0.001000 rate, 7.932265 seconds, 358720 images
5606: 2.663271, 2.921107 avg, 0.001000 rate, 7.887392 seconds, 358784 images
5607: 1.868310, 2.815827 avg, 0.001000 rate, 7.886929 seconds, 358848 images
5608: 1.800133, 2.714258 avg, 0.001000 rate, 7.903004 seconds, 358912 images
5609: 1.569708, 2.599803 avg, 0.001000 rate, 7.895582 seconds, 358976 images
5610: 2.231272, 2.562950 avg, 0.001000 rate, 7.922585 seconds, 359040 images
5611: 3.758408, 2.682496 avg, 0.001000 rate, 4.646969 seconds, 359104 images
